cluster,term,root.lemma_,label_,term_count,term_source_freq
0,victoria lockdown,lockdown,NNP,1,0.034482758620689655
0,# defundthepolice,defundthepolice,NN,1,0.034482758620689655
0,ex - russian intel officer,officer,NNP,1,0.034482758620689655
0,the depopulation agenda,agenda,NNP,1,0.034482758620689655
0,united states,states,NNP,1,0.034482758620689655
0,homicide surge,surge,NNP,1,0.034482758620689655
0,us cities,cities,NNPS,1,0.034482758620689655
0,police funding cut,cut,NNS,1,0.034482758620689655
0,a cover,cover,NN,1,0.034482758620689655
0,the bond market collapse,collapse,NN,1,0.034482758620689655
0,the mass bankruptcy,bankruptcy,NN,1,0.034482758620689655
0,municipal government,government,NNS,1,0.034482758620689655
0,gofundme,gofundme,NNP,1,0.034482758620689655
0,anti - lockdown protest organizer,organizer,NNP,1,0.034482758620689655
0,ten feasible pathway,pathway,NNS,1,0.034482758620689655
0,a trump victory,victory,NN,1,0.034482758620689655
0,former cbs healthwatch reporter,reporter,NNP,1,0.034482758620689655
0,covid concentration camps,camps,NNPS,2,0.06896551724137931
0,german medical doctor katrin korb,korb,NNP,1,0.034482758620689655
0,""" dubious vaccine",vaccine,NNP,1,0.034482758620689655
0,public worship,worship,NN,1,0.034482758620689655
0,the first time,time,NN,1,0.034482758620689655
0,almost five month,month,NNS,1,0.034482758620689655
0,harvard law school professor alan dershowitz,dershowitz,NNP,1,0.034482758620689655
0,right,right,NN,2,0.06896551724137931
0,common good,good,NNP,1,0.034482758620689655
0,next chapter,chapter,NN,1,0.034482758620689655
0,this plandemic,plandemic,NNP,1,0.034482758620689655
0,the final   lockdown,lockdown,NNP,1,0.034482758620689655
0,mass extermination,extermination,NNP,1,0.034482758620689655
0,forced inoculations,inoculations,NNPS,1,0.034482758620689655
0,engineer famine,famine,NN,1,0.034482758620689655
0,rothschilds,rothschilds,NNP,1,0.034482758620689655
0,patented   covid-19,covid-19,NN,1,0.034482758620689655
0,children,children,NNPS,1,0.034482758620689655
0,""" masturbation",masturbation,NNP,1,0.034482758620689655
0,""" gender identity",identity,NNP,1,0.034482758620689655
0,all state,state,NNS,1,0.034482758620689655
0,a vaccine bill,bill,NN,1,0.034482758620689655
0,the covidian cult,cult,NN,1,0.034482758620689655
0,mass conformity,conformity,NNP,1,0.034482758620689655
0,a psychotic official narrative,narrative,NNP,1,0.034482758620689655
0,seven natural medicines,medicines,NNPS,1,0.034482758620689655
0,a strong immune system,system,NNP,1,0.034482758620689655
0,senator cory booker,booker,NNP,1,0.034482758620689655
0,ending detention,detention,NNP,1,0.034482758620689655
0,immigration violation,violation,NNS,1,0.034482758620689655
0,cuomo brother ’s scandalous photo,photo,NNP,1,0.034482758620689655
0,a woman ’s horror,horror,NN,1,0.034482758620689655
0,school orders 5th grader,grader,NNP,1,0.034482758620689655
0,hooters,hooters,NNP,1,0.034482758620689655
0,face mask,mask,NNP,1,0.034482758620689655
0,94 %,%,NN,1,0.034482758620689655
0,covid deaths,deaths,NNP,3,0.10344827586206896
0,karen,karen,NNP,1,0.034482758620689655
0,plane,plane,NN,2,0.06896551724137931
0,phase,phase,NN,1,0.034482758620689655
0,""" phase",phase,NN,1,0.034482758620689655
0,the destruction,destruction,NN,1,0.034482758620689655
0,asymptomatic people,people,NNS,1,0.034482758620689655
0,the stadium & event safety strategic alliance,alliance,NNP,1,0.034482758620689655
0,a global covert facial recognition surveillance program,program,NNP,1,0.034482758620689655
0,dr. joseph mercola,mercola,NNP,1,0.034482758620689655
0,pandemic virus industrial complex,complex,NNP,1,0.034482758620689655
0,world ’s big threat,threat,NN,1,0.034482758620689655
0,big tech coalition,coalition,NNP,1,0.034482758620689655
0,rockefeller funded covid passports,passports,NNPS,1,0.034482758620689655
0,nazi wrecks pizza joint,joint,NNP,1,0.034482758620689655
0,fellow customer,customer,NN,1,0.034482758620689655
0,even major defense firm,firm,NNS,1,0.034482758620689655
0,covid stimulus,stimulus,NNP,1,0.034482758620689655
0,fda,fda,NNP,2,0.06896551724137931
0,pfizer vaccine,vaccine,NN,1,0.034482758620689655
0,some expert,expert,NNS,1,0.034482758620689655
0,need,need,NN,1,0.034482758620689655
0,effort,effort,NNS,1,0.034482758620689655
0,the debate,debate,NN,1,0.034482758620689655
0,vaccination safety,safety,NNP,1,0.034482758620689655
0,the weaponization,weaponization,NNP,1,0.034482758620689655
0,public health,health,NNP,1,0.034482758620689655
0,five questions fauci,fauci,NNP,1,0.034482758620689655
0,moderna covid vaccines,vaccines,NNPS,1,0.034482758620689655
0,super,super,NNP,1,0.034482758620689655
0,- covid,covid,NNP,1,0.034482758620689655
0,other mutations,mutations,NNPS,1,0.034482758620689655
0,broward county official,official,NNP,1,0.034482758620689655
0,homes,homes,NNPS,2,0.034482758620689655
0,auto - delete anti - china communist party comments,comments,NNPS,1,0.034482758620689655
0,censorsip,censorsip,NNP,1,0.034482758620689655
0,""" mistake",mistake,NNP,1,0.034482758620689655
0,pastor,pastor,NNP,1,0.034482758620689655
0,your right,right,NNS,1,0.034482758620689655
0,church service,service,NNP,1,0.034482758620689655
0,melbourne,melbourne,NNP,1,0.034482758620689655
0,authority,authority,NNS,1,0.034482758620689655
0,surveillance drones,drones,NNP,1,0.034482758620689655
0,modern monetary theory,theory,NN,1,0.034482758620689655
0,the little - know consequence,consequence,NN,1,0.034482758620689655
0,the massive coronavirus bill,bill,NNS,1,0.034482758620689655
0,lies,lies,NNP,1,0.034482758620689655
0,data manipulation,manipulation,NNP,1,0.034482758620689655
0,positive,positive,NNP,1,0.034482758620689655
0,federal ' covid ' spending,spending,NN,1,0.034482758620689655
0,taxpayer,taxpayer,NNP,1,0.034482758620689655
0,benefit,benefit,NNP,1,0.034482758620689655
0,' deranged ' media,media,NN,1,0.034482758620689655
0,dishonesty,dishonesty,NNP,1,0.034482758620689655
0,map update,update,NN,1,0.034482758620689655
0,outbreak,outbreak,NN,1,0.034482758620689655
0,european union,union,NNP,1,0.034482758620689655
0,army,army,NN,1,0.034482758620689655
0,a major disaster area,area,NNP,1,0.034482758620689655
0,april 27th,27th,NN,1,0.034482758620689655
0,babylon,babylon,NNP,1,0.034482758620689655
0,rent and debt payment,payment,NNS,1,0.034482758620689655
0,debt slaves,slaves,NNPS,1,0.034482758620689655
0,only 9 %,%,NN,1,0.034482758620689655
0,confidence,confidence,NN,1,0.034482758620689655
0,kanye west launch presidential bid,bid,NNP,1,0.034482758620689655
0,chaotic rally,rally,NNP,1,0.034482758620689655
0,comrade cuomo,cuomo,NNP,1,0.034482758620689655
0,visitor,visitor,NNS,1,0.034482758620689655
0,papers,papers,NNPS,1,0.034482758620689655
0,register,register,NNP,1,0.034482758620689655
0,state,state,NNP,2,0.06896551724137931
0,"$ 2,000 fine",fine,NN,1,0.034482758620689655
0,climate,climate,NN,1,0.034482758620689655
0,the man - make warming myth,myth,NN,1,0.034482758620689655
0,the perfect tool,tool,NN,1,0.034482758620689655
0,complete control,control,NN,1,0.034482758620689655
0,the new liar,liar,NNS,1,0.034482758620689655
0,christians,christians,NNPS,1,0.034482758620689655
0,blm,blm,NNP,1,0.034482758620689655
0,top nyc health official,official,NNP,1,0.034482758620689655
0,""" racism",racism,NN,1,0.034482758620689655
0,spike,spike,NNP,1,0.034482758620689655
0,not thousand,thousand,NNS,1,0.034482758620689655
0,demonstrator,demonstrator,NNS,1,0.034482758620689655
0,close proximity,proximity,NN,1,0.034482758620689655
0,symptom,symptom,NNS,1,0.034482758620689655
0,the uk coronavirus act,act,NNP,1,0.034482758620689655
0,aids,aids,NNP,1,0.034482758620689655
0,dengue,dengue,NNP,1,0.034482758620689655
0,ebola,ebola,NNP,1,0.034482758620689655
0,a message,message,NN,1,0.034482758620689655
0,mainstream journalist,journalist,NN,1,0.034482758620689655
0,the scam,scam,NN,1,0.034482758620689655
0,ted,ted,NNP,1,0.034482758620689655
0,three covid test,test,NNS,1,0.034482758620689655
0,a chronic illness,illness,NN,1,0.034482758620689655
0,"britain ’s 120,000 victim",victim,NNS,1,0.034482758620689655
0,"a "" digital certificate",certificate,NNP,1,0.034482758620689655
0,the covid tests,tests,NNPS,1,0.034482758620689655
0,a way,way,NN,1,0.034482758620689655
0,implant people,people,NNS,1,0.034482758620689655
0,world health org categorized rf,rf,NNP,1,0.034482758620689655
0,new studies,studies,NNPS,1,0.034482758620689655
0,whites,whites,NNPS,1,0.034482758620689655
0,gentrified seattle neighborhood,neighborhood,NNP,1,0.034482758620689655
0,astronomer,astronomer,NNS,1,0.034482758620689655
0,a black hole ’s corona disappear,disappear,NNP,1,0.034482758620689655
0,famous authoritarian,authoritarian,NN,1,0.034482758620689655
0,authoritarianism,authoritarianism,NN,1,0.034482758620689655
0,the federal reserve,reserve,NNP,1,0.034482758620689655
0,the nwo,nwo,NNP,1,0.034482758620689655
0,our throat,throat,NNS,1,0.034482758620689655
0,our constitutional freedom,freedom,NNP,1,0.034482758620689655
0,assembly,assembly,NNP,1,0.034482758620689655
0,all the science,science,NN,1,0.034482758620689655
0,tyranny alert,alert,NN,1,0.034482758620689655
0,trump sign,sign,NNS,1,0.034482758620689655
0,""" hoarding",hoarding,NN,1,0.034482758620689655
0,medical supply,supply,NNS,1,0.034482758620689655
0,ag barr,barr,NNP,1,0.034482758620689655
0,a knock,knock,NN,1,0.034482758620689655
0,the door,door,NN,1,0.034482758620689655
0,commercial quantity,quantity,NNS,1,0.034482758620689655
0,the illusion,illusion,NNP,1,0.034482758620689655
0,secrecy,secrecy,NN,1,0.034482758620689655
0,epi town crier,crier,NN,1,0.034482758620689655
0,treason,treason,NNP,1,0.034482758620689655
0,former australian senator,senator,NNP,1,0.034482758620689655
0,real agenda,agenda,NNP,1,0.034482758620689655
0,covid panic,panic,NN,1,0.034482758620689655
0,' bizarre ' attack,attack,NNS,1,0.034482758620689655
0,' nonsense,nonsense,NN,1,0.034482758620689655
0,blight,blight,NN,1,0.034482758620689655
0,revelation,revelation,NN,1,0.034482758620689655
0,austerity,austerity,NNP,1,0.034482758620689655
0,asian network mounts week - long protest,protest,NN,1,0.034482758620689655
0,golden rice,rice,NNP,1,0.034482758620689655
0,caitlyn jenner,jenner,NNP,1,0.034482758620689655
0,guinea pigs united,united,NNP,1,0.034482758620689655
0,mass vaccination,vaccination,NNP,1,0.034482758620689655
0,new strain,strain,NNS,1,0.034482758620689655
0,rockefeller announce covid ' national action plan,plan,NNP,1,0.034482758620689655
0,interstate testing compact,compact,NNP,1,0.034482758620689655
0,7 state,state,NNS,1,0.034482758620689655
0,texas governor,governor,NN,1,0.034482758620689655
0,segregation,segregation,NN,1,0.034482758620689655
0,vaccination status,status,NN,1,0.034482758620689655
0,the future,future,NN,1,0.034482758620689655
0,experimental products,products,NNPS,1,0.034482758620689655
0,the human population,population,NNP,1,0.034482758620689655
0,dr. katherine birx,birx,NNP,1,0.034482758620689655
0,freudian slip,slip,NNP,1,0.034482758620689655
0,the gates foundation,foundation,NNP,1,0.034482758620689655
0,the coronavirus response,response,NNP,1,0.034482758620689655
0,patents,patents,NNPS,1,0.034482758620689655
0,trust,trust,NNP,1,0.034482758620689655
0,""" contact tracing",tracing,NNP,1,0.034482758620689655
0,their home,home,NNS,1,0.034482758620689655
0,orwellian tracking,tracking,NNP,1,0.034482758620689655
0,similar,similar,NNP,1,0.034482758620689655
0,house,house,NNP,1,0.034482758620689655
0,hr,hr,NN,1,0.034482758620689655
0,microchips,microchips,NNPS,1,0.034482758620689655
0,the come covid-1984,covid-1984,NNP,1,0.034482758620689655
0,the side effect,effect,NNS,1,0.034482758620689655
0,the minneapolis disaster,disaster,NNP,1,0.034482758620689655
0,democrat fingerprints,fingerprints,NNPS,1,0.034482758620689655
0,tillis,tillis,NNP,1,0.034482758620689655
0,cassidy,cassidy,NNP,1,0.034482758620689655
0,rinos,rinos,NNP,1,0.034482758620689655
0,record speed,speed,NNS,1,0.034482758620689655
0,a ' sick woman,woman,NN,1,0.034482758620689655
0,a lot,lot,NNP,1,0.034482758620689655
0,' mental problem,problem,NNS,1,0.034482758620689655
0,contact tracing data,data,NNP,1,0.034482758620689655
0,law enforcement,enforcement,NNP,1,0.034482758620689655
0,quarantine,quarantine,NN,2,0.06896551724137931
0,federal judge grants facebook ’s motion,motion,NN,1,0.034482758620689655
0,chd,chd,NN,1,0.034482758620689655
0,the fed ’s latest welfare payout,payout,NNP,1,0.034482758620689655
0,the crooked wall street banks,banks,NNPS,1,0.034482758620689655
0,francis,francis,NNP,1,0.034482758620689655
0,' catastrophe,catastrophe,NN,1,0.034482758620689655
0,renowned historian,historian,NN,1,0.034482758620689655
0,aluminum,aluminum,NNP,1,0.034482758620689655
0,a highly problematic vaccine ingredient,ingredient,NNP,1,0.034482758620689655
0,foia,foia,NNP,1,0.034482758620689655
0,house republicans,republicans,NNPS,1,0.034482758620689655
0,military presence,presence,NNP,1,0.034482758620689655
0,nearly half,half,NN,1,0.034482758620689655
0,sell home,home,NNP,1,0.034482758620689655
0,covid crush finance,finance,NNS,1,0.034482758620689655
0,50 million americans,americans,NNPS,1,0.034482758620689655
0,dr. judy a. mikovits,mikovits,NNP,1,0.034482758620689655
0,astrazeneca ready,ready,NNP,1,0.034482758620689655
0,great britain,britain,NNP,1,0.034482758620689655
0,september,september,NNP,1,0.034482758620689655
0,medical ' ethic ' professor,professor,NNP,1,0.034482758620689655
0,promise,promise,NNS,1,0.034482758620689655
0,hesitant people,people,NNPS,1,0.034482758620689655
0,' powerful incentive,incentive,NNP,1,0.034482758620689655
0,covid ' shot,shot,NNP,1,0.034482758620689655
0,economic analyst,analyst,NNP,1,0.034482758620689655
0,tens of thousands,thousands,NNPS,1,0.034482758620689655
0,dollar,dollar,NNS,1,0.034482758620689655
0,food,food,NNP,1,0.034482758620689655
0,' wild west ' sweden : 12 - year - old child,child,NN,1,0.034482758620689655
0,suspected gang crossfire,crossfire,NN,1,0.034482758620689655
0,brace,brace,NN,1,0.034482758620689655
0,bad election,election,NNP,1,0.034482758620689655
0,us history,history,NN,1,0.034482758620689655
0,serbian president,president,NNP,1,0.034482758620689655
0,european solidarity,solidarity,NNP,1,0.034482758620689655
0,help,help,NNP,1,0.034482758620689655
0,critics,critics,NNPS,1,0.034482758620689655
0,live update,update,NNS,1,0.034482758620689655
0,invader virus,virus,NNP,1,0.034482758620689655
0,ten reason,reason,NNS,1,0.034482758620689655
0,large orthodox jewish family,family,NN,1,0.034482758620689655
0,mask compliance,compliance,NN,1,0.034482758620689655
0,cruise ship,ship,NN,1,0.034482758620689655
0,coronavirus patients docks,docks,NNPS,1,0.034482758620689655
0,oakland,oakland,NNP,1,0.034482758620689655
0,a big mistake,mistake,NNP,1,0.034482758620689655
0,un orders eu,eu,NNP,1,0.034482758620689655
0,migrant,migrant,NNS,1,0.034482758620689655
0,center,center,NNP,1,0.034482758620689655
0,lab leak controversy,controversy,NN,1,0.034482758620689655
0,the lancet ’s task force,force,NNP,1,0.034482758620689655
0,american,american,NNS,1,0.034482758620689655
0,draconian lockdowns,lockdowns,NNPS,1,0.034482758620689655
0,the shortage,shortage,NNS,1,0.034482758620689655
0,neoliberal death knell,knell,NNP,1,0.034482758620689655
0,indian agriculture,agriculture,NNP,1,0.034482758620689655
0,a spiritual communion,communion,NNP,1,0.034482758620689655
0,another medical expert,expert,NNP,1,0.034482758620689655
0,covid narrative,narrative,NNP,1,0.034482758620689655
0,some americans,americans,NNPS,1,0.034482758620689655
0,face mask competitor,competitor,NN,1,0.034482758620689655
0,flu misinformation,misinformation,NN,1,0.034482758620689655
0,coronavirus fears,fears,NNPS,1,0.034482758620689655
0,rfk ’s letter,letter,NNP,1,0.034482758620689655
0,dr. sanjay gupta,gupta,NNP,1,0.034482758620689655
0,april fools,fools,NNP,1,0.034482758620689655
0,joe scarborough,scarborough,NNP,1,0.034482758620689655
0,coronavirus history,history,NN,1,0.034482758620689655
0,dr. ezekiel emanuel,emanuel,NNP,1,0.034482758620689655
0,no sign,sign,NNS,1,0.034482758620689655
0,crematorium,crematorium,NNS,1,0.034482758620689655
0,the ruler,ruler,NNS,1,0.034482758620689655
0,your home,home,NN,1,0.034482758620689655
0,the americans,americans,NNPS,1,0.034482758620689655
0,chinese woman,woman,NN,1,0.034482758620689655
0,supply,supply,NNP,1,0.034482758620689655
0,n95 masks,masks,NNPS,1,0.034482758620689655
0,ny state bar association,association,NNP,1,0.034482758620689655
0,mandatory covid-19 vaccine,vaccine,NN,1,0.034482758620689655
0,hercules,hercules,NNP,1,0.034482758620689655
0,conservative actor kevin sorbo ’s account,account,NNP,1,0.034482758620689655
0,"500,000 follower",follower,NNS,1,0.034482758620689655
0,mysterious deep space burst,burst,NNS,1,0.034482758620689655
0,suns,suns,NNPS,1,0.034482758620689655
0,every 157 day right on time,time,NN,1,0.034482758620689655
0,peter schiff,schiff,NNP,1,0.034482758620689655
0,printing,printing,NN,1,0.034482758620689655
0,the cornavirus,cornavirus,NNP,1,0.034482758620689655
0,military infowar unit,unit,NNP,1,0.034482758620689655
0,covid vaccine skeptic,skeptic,NNS,1,0.034482758620689655
0,judge rules governor,governor,NNP,1,0.034482758620689655
0,the power,power,NN,1,0.034482758620689655
0,deadly outbreak,outbreak,NNP,1,0.034482758620689655
0,satanists,satanists,NNPS,1,0.034482758620689655
0,america ’s religious freedom law,law,NNS,1,0.034482758620689655
0,pro - life legislation,legislation,NN,1,0.034482758620689655
0,blm mob swarm driver,driver,NNP,1,0.034482758620689655
0,his car,car,NN,1,0.034482758620689655
0,chase,chase,NNP,1,0.034482758620689655
0,vehicle,vehicle,NN,1,0.034482758620689655
0,""" covid checkpoint",checkpoint,NNS,1,0.034482758620689655
0,fine nyc,nyc,NNP,1,0.034482758620689655
0,travelers,travelers,NNPS,1,0.034482758620689655
0,holiday quarantine,quarantine,NNP,1,0.034482758620689655
0,raúl castro,castro,NNP,1,0.034482758620689655
0,dr anthony fauci,fauci,NNP,1,0.034482758620689655
0,the godfather,godfather,NNP,1,0.034482758620689655
0,the ' gain,gain,NN,1,0.034482758620689655
0,research,research,NN,1,0.034482758620689655
0,tax day,day,NNP,1,0.034482758620689655
0,another massive deficit,deficit,NNP,1,0.034482758620689655
0,a different virus,virus,NNP,1,0.034482758620689655
0,another chinese bio - lab,lab,NN,1,0.034482758620689655
0,at same time,time,NN,1,0.034482758620689655
0,pennsylvania governor ’s covid-19 restriction,restriction,NNS,1,0.034482758620689655
0,brazil ’s bolsonaro tests positive,positive,NNP,1,0.034482758620689655
0,radio - electronic outfitting,outfitting,NN,1,0.034482758620689655
0,- coming equipment,equipment,NNP,1,0.034482758620689655
0,armed forces,forces,NNPS,1,0.034482758620689655
0,lead nato member states,states,NNP,1,0.034482758620689655
0,the covid hysteria,hysteria,NNP,1,0.034482758620689655
0,no masks,masks,NNPS,2,0.06896551724137931
0,no vaccine,vaccine,NN,1,0.034482758620689655
0,environmentalist group,group,NNP,1,0.034482758620689655
0,corona,corona,NNP,1,0.034482758620689655
0,the disease,disease,NNP,1,0.034482758620689655
0,accomplished pharma prof,prof,NNP,1,0.034482758620689655
0,psych hospital,hospital,NNP,1,0.034482758620689655
0,official covid narrative,narrative,NNP,1,0.034482758620689655
0,europe ’s top health officials,officials,NNPS,1,0.034482758620689655
0,government property,property,NN,1,0.034482758620689655
0,your property,property,NN,1,0.034482758620689655
0,epic rant,rant,NNS,1,0.034482758620689655
0,dem governors,governors,NNPS,1,0.034482758620689655
0,michigan,michigan,NNP,1,0.034482758620689655
0,state supreme court,court,NNP,1,0.034482758620689655
0,emergency powers law,law,NNP,1,0.034482758620689655
0,vatican conference,conference,NN,1,0.034482758620689655
0,chelsea clinton,clinton,NNP,1,0.034482758620689655
0,global crackdown,crackdown,NN,1,0.034482758620689655
0,anti - vaccine social medium post,post,NNS,1,0.034482758620689655
0,denmark,denmark,NNP,1,0.034482758620689655
0,no distancing,distancing,NN,1,0.034482758620689655
0,coronavirus ' opportunity,opportunity,NNS,1,0.034482758620689655
0,' institutional changes,changes,NNPS,1,0.034482758620689655
0,329 deaths,deaths,NNPS,1,0.034482758620689655
0,"9,516 other injuries",injuries,NNPS,1,0.034482758620689655
0,covid ' dna,dna,NN,1,0.034482758620689655
0,fake vaccine,vaccine,NNP,1,0.034482758620689655
0,eu drug regulator,regulator,NN,1,0.034482758620689655
0,astrazeneca ' covid-19 ' jab,jab,NN,1,0.034482758620689655
0,' blood clot link,link,NN,1,0.034482758620689655
0,big ag ’s control,control,NN,1,0.034482758620689655
0,seeds and food system,system,NNP,1,0.034482758620689655
0,no lockdown sweden,sweden,NNP,1,0.034482758620689655
0,murderous rampage,rampage,NNP,1,0.034482758620689655
0,covid monster,monster,NNP,1,0.034482758620689655
0,the pandemic crisis,crisis,NNP,1,0.034482758620689655
0,the next year,year,NNP,1,0.034482758620689655
0,bashar al - assad,assad,NNP,1,0.034482758620689655
0,his 4th term,term,NN,1,0.034482758620689655
0,syrian president,president,NNP,1,0.034482758620689655
0,illinois,illinois,NNP,1,0.034482758620689655
0,coroner,coroner,NN,1,0.034482758620689655
0,audit,audit,NNP,1,0.034482758620689655
0,9 month,month,NNS,1,0.034482758620689655
0,covid death,death,NNS,1,0.034482758620689655
0,his minion,minion,NNS,1,0.034482758620689655
0,trump uses covid-19,covid-19,NN,1,0.034482758620689655
0,globalism,globalism,NNP,1,0.034482758620689655
0,jobs,jobs,NNP,1,0.034482758620689655
0,oregon officials,officials,NNPS,1,0.034482758620689655
0,third coronavirus case,case,NNP,1,0.034482758620689655
0,unknown origin,origin,NNP,1,0.034482758620689655
0,""" community outbreak",outbreak,NNP,1,0.034482758620689655
0,robot,robot,NN,1,0.034482758620689655
0,singapore park,park,NNP,1,0.034482758620689655
0,social distancing order,order,NNS,1,0.034482758620689655
0,an amish late - night barn party,party,NNP,1,0.034482758620689655
0,violating,violating,NNP,1,0.034482758620689655
0,ohio,ohio,NNP,1,0.034482758620689655
0,trump complaint,complaint,NNS,1,0.034482758620689655
0,some court,court,NNS,1,0.034482758620689655
0,irregularity,irregularity,NNS,1,0.034482758620689655
0,2020 election,election,NNS,1,0.034482758620689655
0,overly political mainstream medium,medium,NNS,1,0.034482758620689655
0,the russia hoax,hoax,NN,1,0.034482758620689655
0,canadian health ministry,ministry,NNP,1,0.034482758620689655
0,""" immunity passports",passports,NNPS,1,0.034482758620689655
0,"vaccine "" tracking",tracking,NN,1,0.034482758620689655
0,surveillance,surveillance,NN,1,0.034482758620689655
0,the coronavirus outbreak,outbreak,NN,1,0.034482758620689655
0,just how liberal pope francis,francis,NNP,1,0.034482758620689655
0,selected articles,articles,NNPS,1,0.034482758620689655
0,cuban drug,drug,NN,1,0.034482758620689655
0,kurds,kurds,NNPS,1,0.034482758620689655
0,their authority,authority,NNP,1,0.034482758620689655
0,the baghdad government,government,NNP,1,0.034482758620689655
0,an oil price spike,spike,NNP,1,0.034482758620689655
0,the next blow,blow,NN,1,0.034482758620689655
0,world war iii,iii,NNP,1,0.034482758620689655
0,high - rank ccp defector,defector,NN,1,0.034482758620689655
0,direct knowledge,knowledge,NN,1,0.034482758620689655
0,chinese special weapon program,program,NNS,1,0.034482758620689655
0,biological weapon,weapon,NNS,1,0.034482758620689655
0,sars - cov-2,cov-2,NNP,1,0.034482758620689655
0,polish highlanders veto lockdown,lockdown,NNP,1,0.034482758620689655
0,as moderna ’s covid-19,covid-19,NN,1,0.034482758620689655
0,the issue,issue,NNP,1,0.034482758620689655
0,gene - edit vaccine,vaccine,NNS,1,0.034482758620689655
0,canadian lawyer,lawyer,NN,1,0.034482758620689655
0,provincial chief medical officer,officer,NNS,1,0.034482758620689655
0,senate republicans,republicans,NNPS,1,0.034482758620689655
0,scale - back stimulus bill,bill,NNP,1,0.034482758620689655
0,18 sign,sign,NNS,1,0.034482758620689655
0,a record breaking economic implosion,implosion,NN,1,0.034482758620689655
0,dc conservative think tank,tank,NNS,1,0.034482758620689655
0,politic,politic,NNS,1,0.034482758620689655
0,the conflict,conflict,NN,1,0.034482758620689655
0,the antioch and jerusalem patriarchates,patriarchates,NNPS,1,0.034482758620689655
0,fake coronavirus data,data,NNP,1,0.034482758620689655
0,fear campaign,campaign,NNP,1,0.034482758620689655
0,the only thing covid-19 test kits,kits,NNPS,1,0.034482758620689655
0,surveilling human dna,dna,NNP,1,0.034482758620689655
0,england to decrease,decrease,NNP,1,0.034482758620689655
0,covid-19 death toll,toll,NN,1,0.034482758620689655
0,counting mishap,mishap,NNP,1,0.034482758620689655
0,26 state,state,NNS,1,0.034482758620689655
0,3rd night,night,NN,1,0.034482758620689655
0,non - mask wearer,wearer,NNP,1,0.034482758620689655
0,the street,street,NN,1,0.034482758620689655
0,the path,path,NN,1,0.034482758620689655
0,fcc,fcc,NNP,1,0.034482758620689655
0,major telecom giants,giants,NNPS,1,0.034482758620689655
0,internet access,access,NN,1,0.034482758620689655
0,coronavirus quarantine,quarantine,NNP,1,0.034482758620689655
0,food shortage,shortage,NNS,1,0.034482758620689655
0,… enough fresh food,food,NN,1,0.034482758620689655
0,senator kennedy,kennedy,NNP,1,0.034482758620689655
0,times,times,NNP,1,0.034482758620689655
0,tide pods,pods,NNPS,1,0.034482758620689655
0,' staggering ' cost,cost,NN,1,0.034482758620689655
0,the nhs,nhs,NNP,1,0.034482758620689655
0,hospital admission,admission,NNS,1,0.034482758620689655
0,serious illness,illness,NNS,1,0.034482758620689655
0,up to 90 %,%,NN,1,0.034482758620689655
0,covid first wave,wave,NN,1,0.034482758620689655
0,fear lockdown warning,warning,NN,1,0.034482758620689655
0,fluoridation,fluoridation,NN,1,0.034482758620689655
0,neurotoxicity,neurotoxicity,NNP,1,0.034482758620689655
0,resistance,resistance,NN,1,0.034482758620689655
0,open,open,NNP,1,0.034482758620689655
0,armed militias,militias,NNPS,1,0.034482758620689655
0,the military presence,presence,NN,1,0.034482758620689655
0,dc,dc,NNP,1,0.034482758620689655
0,a setup,setup,NN,1,0.034482758620689655
0,flu,flu,NN,1,0.034482758620689655
0,more people,people,NNS,1,0.034482758620689655
0,cdc stats show flu death,death,NNS,1,0.034482758620689655
0,uk police accuse journalist,journalist,NNP,1,0.034482758620689655
0,a park,park,NNP,1,0.034482758620689655
0,new research,research,NNP,1,0.034482758620689655
0,most comprehensive flu program,program,NN,1,0.034482758620689655
0,government official,official,NNS,1,0.034482758620689655
0,the covid-19 experimental jab,jab,NN,1,0.034482758620689655
0,local radio reports,reports,NNPS,1,0.034482758620689655
0,pfizer experimental mrna injections,injections,NNPS,1,0.034482758620689655
0,robbery,robbery,NNS,1,0.034482758620689655
0,suspect,suspect,NNS,1,0.034482758620689655
0,mask recommendation,recommendation,NN,1,0.034482758620689655
0,hundred of millions,millions,NNPS,1,0.034482758620689655
0,gmo mosquitoes,mosquitoes,NNPS,1,0.034482758620689655
0,florida,florida,NNP,1,0.034482758620689655
0,"the "" defender - europe",europe,NNP,1,0.034482758620689655
0,us army,army,NNP,1,0.034482758620689655
0,north korea,korea,NNP,1,0.034482758620689655
0,adversaries,adversaries,NNPS,1,0.034482758620689655
0,militarization,militarization,NN,1,0.034482758620689655
0,mit study,study,NNP,1,0.034482758620689655
0,six foot social distancing,distancing,NNP,1,0.034482758620689655
0,limited occupancy rule,rule,NNS,1,0.034482758620689655
0,98 %,%,NN,1,0.034482758620689655
0,hispanics,hispanics,NNPS,1,0.034482758620689655
0,progressive labeling,labeling,NN,1,0.034482758620689655
0,douglas valentine,valentine,NNP,1,0.034482758620689655
0,the covid-19 police state,state,NNP,1,0.034482758620689655
0,vietnam,vietnam,NNP,1,0.034482758620689655
0,french official,official,NNP,1,0.034482758620689655
0,migrant areas,areas,NNPS,1,0.034482758620689655
0,zero evidence,evidence,NN,1,0.034482758620689655
0,question need,need,NN,1,0.034482758620689655
0,covid ' booster shot,shot,NNS,1,0.034482758620689655
